tag_id,time,x,y,description
0x002060003404,2019-08-01 08:04:29,9.76,18.31,Cart
0x002060003404,2019-08-01 08:04:30,9.24,20.13,Cart
0x002060003404,2019-08-01 08:04:31,9.26,19.84,Cart
0x002060003404,2019-08-01 08:04:33,9.35,18.88,Cart
0x002060003404,2019-08-01 08:04:44,9.81,18.19,Cart
0x002060003404,2019-08-01 08:04:46,8.69,17.43,Cart
0x002060003404,2019-08-01 08:04:47,8.85,17.9,Cart
0x002060003404,2019-08-01 08:04:50,8.96,20.73,Cart
0x002060003404,2019-08-01 08:04:52,7.39,18.8,Cart
0x002060003404,2019-08-01 08:04:53,5.66,18.79,Cart
0x002060003404,2019-08-01 08:04:55,4.72,19.16,Cart
0x002060003404,2019-08-01 08:04:57,3.97,19.88,Cart
0x002060003404,2019-08-01 08:04:59,3.5,20.05,Cart
0x002060003404,2019-08-01 08:05:03,1.74,18.17,Cart
0x002060003404,2019-08-01 08:05:04,1.09,17.89,Cart
0x002060003404,2019-08-01 08:05:09,1.67,17.45,Cart
0x002060003404,2019-08-01 08:05:10,1.66,17.01,Cart
0x002060003404,2019-08-01 08:05:14,2.05,16.06,Cart
0x002060003404,2019-08-01 08:05:17,1.97,15.2,Cart
0x002060003404,2019-08-01 08:05:18,2.27,14.82,Cart
0x002060003404,2019-08-01 08:05:49,2.91,14.06,Cart
0x002060003404,2019-08-01 08:05:51,2.36,15.06,Cart
0x002060003404,2019-08-01 08:05:52,2.32,15.09,Cart
0x002060003404,2019-08-01 08:05:55,1.99,15.1,Cart
0x002060003404,2019-08-01 08:05:57,2.25,15.18,Cart
0x002060003404,2019-08-01 08:06:08,1.81,15.18,Cart
0x002060003404,2019-08-01 08:06:09,1.68,14.92,Cart
0x002060003404,2019-08-01 08:06:10,1.8,14.71,Cart
0x002060003404,2019-08-01 08:06:11,1.43,14.4,Cart
0x002060003404,2019-08-01 08:06:13,2.18,14.11,Cart
0x002060003404,2019-08-01 08:06:58,3.05,14.94,Cart
0x002060003404,2019-08-01 08:07:00,2.38,13.86,Cart
0x002060003404,2019-08-01 08:07:01,2.41,13.14,Cart
0x002060003404,2019-08-01 08:07:03,2.24,11.77,Cart
