215	2537	35.78	19.38
215	2	36.81	3.62
216	2	37.59	3.585
216	716	9.64	10.42
216	2537	34.8	18.66
217	2	38.37	3.55
217	2537	34.96	18.816666666666663
217	716	10.02	10.09
218	2537	35.12	18.973333333333333
218	716	10.56	10.246666666666666
218	2	38.65	3.44
219	2	38.93	3.33
219	716	11.1	10.403333333333334
219	2537	35.28	19.13
220	2537	34.67	18.13
220	716	11.64	10.56
220	2	38.57	3.7466666666666666
221	716	11.86	10.613333333333332
221	2537	35.0925	18.685
221	2	38.21	4.163333333333333
222	2537	35.515	19.24
222	716	12.08	10.666666666666668
222	2	37.85	4.58
223	2	38.095	4.475
223	2537	35.9375	19.795
223	716	12.3	10.72
224	2	38.34	4.37
224	716	12.08	10.28
224	2537	36.36	20.35
225	2	37.96	4.54
225	2537	36.59	19.77
225	716	12.26	9.555
226	716	12.44	8.83
226	2537	37.51	19.58
226	2	37.225	4.245
227	2	36.49	3.95
227	2537	38.62	19.33
227	716	12.98	9.86
228	716	13.105	9.895
228	2537	39.9	18.78
228	2	34.83	3.98
229	2537	39.47	18.22
229	716	13.23	9.93
229	2	34.33	3.56
230	716	13.355	9.965
230	2537	39.345	17.490000000000002
230	2	33.59	2.7
231	716	13.48	10.0
231	2537	39.22	16.76
231	2	33.585	2.6100000000000003
232	716	14.37	10.43
232	2537	39.85	15.71
232	2	33.58	2.52
233	2537	39.693333333333335	14.436666666666667
233	2	34.27	1.97
233	716	13.31	10.04
234	2	35.05	1.72
234	2537	39.53666666666667	13.163333333333334
234	716	13.766666666666667	10.186666666666666
235	2	35.61	1.6333333333333333
235	716	14.223333333333333	10.333333333333334
235	2537	39.38	11.89
236	2537	38.77	11.07
236	2	36.17	1.5466666666666666
236	716	14.68	10.48
237	2537	38.7	9.83
237	716	14.886666666666668	10.683333333333334
237	2	36.73	1.46
238	2537	38.63	8.59
238	2	37.16	1.75
238	716	15.093333333333334	10.886666666666668
239	716	15.3	11.09
239	2537	38.35	7.64
240	2537	37.870000000000005	7.595
240	716	15.72	11.15
241	716	16.13	11.16
241	2537	37.39	7.55
242	2537	36.45	7.58
242	716	16.72	10.94
243	716	16.7925	10.8325
243	2537	35.38	7.63
244	2537	34.86	7.47
244	716	16.865000000000002	10.725
245	716	16.9375	10.6175
245	2537	34.845	7.234999999999999
246	716	17.01	10.51
246	2537	34.83	7.0
247	2537	35.0	6.24
248	5727	40.25	24.58
249	5727	37.943333333333335	21.99333333333333
250	5727	35.63666666666666	19.406666666666663
251	5727	33.33	16.82
252	5727	40.15	24.1
253	5727	40.17	24.09
254	5727	39.400000000000006	22.975
255	5727	38.63	21.86
256	5727	37.91	20.04
257	5727	37.68	20.02
258	5727	37.45	20.0
259	5727	36.185	20.295
260	5727	34.92	20.59
261	5727	33.925	20.125
262	5727	32.93	19.66
263	5727	31.655	19.465
264	5727	30.38	19.27
265	5727	29.66	19.23
266	5727	28.94	19.19
267	5727	26.97	19.49
268	5727	25.9	19.65
269	5727	24.86	19.7
270	5727	24.045	19.83
271	5727	23.23	19.96
272	5727	22.32	19.84
273	5727	21.41	19.72
274	5727	20.77	19.22
275	5727	20.08	19.02
276	5727	19.39	18.82
277	5727	18.12	18.75
278	5727	16.8	19.9
279	5727	16.630000000000003	19.88
280	5727	16.46	19.86
280	717	24.19	11.5
281	717	24.45	11.48
281	5727	15.67	19.34
282	5727	14.15	19.62
282	717	26.32	10.97
283	717	26.915	11.1
283	5727	13.05	19.765
284	5727	11.95	19.91
284	717	27.51	11.23
285	717	26.95	11.05
285	5727	11.2	20.02
286	5727	11.285	19.815
286	717	27.9	10.9
287	717	29.25	10.75
287	5727	11.37	19.61
288	5727	11.38	19.75
288	717	29.51	11.025
289	5727	11.45	19.703333333333333
289	717	29.77	11.3
290	717	30.52	11.31
290	5727	11.52	19.656666666666663
291	5727	11.59	19.61
291	717	31.35	11.45
292	717	31.295	11.37
292	5727	11.61	19.09
293	5727	10.815	19.83
293	717	31.24	11.29
294	717	31.525	11.265
294	5727	10.02	20.57
295	717	31.81	11.24
295	5727	8.77	19.98
296	717	32.09	11.01
296	5727	8.0	19.635
297	5727	7.23	19.29
297	717	32.47	11.15
298	5727	6.28	18.66
298	717	33.26	10.99
299	717	33.515	10.935
299	5727	5.51	18.4
300	717	33.77	10.88
300	5727	3.7	18.615
301	717	34.260000000000005	11.005
301	5727	1.89	18.83
302	717	34.75	11.13
302	5727	1.31	18.58
303	5727	0.73	18.33
303	717	35.225	11.23
304	5727	0.675	17.52
304	717	35.7	11.33
305	5727	0.62	16.71
305	717	35.97	11.27
306	717	36.615	11.12
306	5727	0.6633333333333333	16.336666666666666
307	717	37.26	10.97
307	5727	0.7066666666666667	15.963333333333331
308	5727	0.75	15.59
308	717	37.88	10.44
309	717	38.67	10.65
310	717	38.900000000000006	10.79
311	717	39.13	10.93
312	717	39.16	11.03
313	717	39.23	11.54
314	717	39.3	12.05
315	717	38.9	12.73
316	717	39.05	13.67
317	717	39.35	14.385
318	717	39.65	15.1
319	717	39.14	15.75
320	717	38.87	16.63
321	717	38.29333333333333	16.616666666666667
322	717	37.71666666666667	16.60333333333333
323	717	37.14	16.59
324	717	36.2	16.13
325	717	35.36	15.74
326	717	34.52	15.6
327	717	34.290000000000006	15.655
328	717	34.06	15.71
329	718	33.46	14.97
330	718	33.03	15.34
331	718	32.335	15.44
332	718	31.64	15.54
333	718	31.175	15.5
334	718	30.71	15.46
335	718	30.8	14.84
336	718	30.4	14.87
337	718	30.05	14.795
338	718	29.7	14.72
339	718	29.26	14.755
340	718	28.82	14.79
341	718	28.39	14.87
342	718	28.0	15.02
343	718	27.29	15.1
344	718	26.13	15.24
345	718	26.04	15.29
346	718	25.795	15.364999999999998
347	718	25.55	15.44
348	718	25.15	15.125
349	718	24.75	14.81
350	718	24.05	14.9
351	718	23.72	14.79
352	718	23.475	14.7
353	718	23.23	14.61
354	718	22.57	14.47
355	718	22.34	14.68
356	718	21.84	14.95
357	718	21.34	15.22
358	718	21.11	15.59
359	718	20.64	15.69
360	1790	22.02	22.0
361	1790	21.82	20.45
362	1790	21.9275	19.84
363	1790	22.035	19.23
364	1790	22.1425	18.62
365	1790	22.25	18.01
366	1790	22.130000000000003	17.89
367	1790	22.01	17.77
368	1790	22.13	16.88
369	1790	22.42	16.34
370	1790	22.71	15.8
371	1790	22.656666666666663	15.393333333333334
372	1790	22.60333333333333	14.986666666666666
373	1790	22.55	14.58
374	1790	22.92	14.34
375	1790	23.29	14.1
376	1790	23.115	13.15
377	1790	22.94	12.2
378	1790	22.62	10.67
379	1790	22.770000000000003	10.255
380	1790	22.92	9.84
381	1790	22.66	8.92
382	1790	22.22	8.04
383	1790	22.11	7.465
384	1790	22.0	6.89
385	1790	21.85	6.37
386	1790	21.79	5.975
387	1790	21.73	5.58
388	1790	21.65	5.0075
389	1790	21.57	4.4350000000000005
390	1790	21.49	3.8625
391	1790	21.41	3.29
391	948	25.72	2.36
392	948	26.32	3.25
392	1790	22.145	3.155
393	1790	22.88	3.02
393	948	27.346666666666668	3.27
394	1790	24.02	3.28
394	948	28.37333333333333	3.29
395	1790	24.72	3.2
395	948	29.4	3.31
396	948	31.25	3.39
396	1790	25.485	3.2
397	1790	26.25	3.2
397	948	32.075	3.355
398	1790	27.91	2.94
398	948	32.9	3.32
399	1790	28.47	2.95
399	948	33.305	3.985
400	1790	29.03	2.96
400	948	33.71	4.65
401	1790	30.26	3.2
401	948	34.49	6.62
402	948	34.45	8.28
402	1790	31.61	3.47
403	1790	32.075	3.285
403	948	34.225	9.07
404	948	34.0	9.86
404	1790	32.54	3.1
405	1790	33.11	3.17
405	948	33.455	10.605
406	948	32.91	11.35
406	1790	33.44	3.26
407	1790	33.56	3.65
407	948	32.195	11.355
408	948	31.48	11.36
408	1790	33.63	4.13
409	948	29.68	11.24
409	1790	33.7	4.61
410	1790	33.56	5.14
410	948	28.66	11.13
411	1790	33.22	5.52
411	948	27.64	11.02
412	948	26.62	10.91
412	1790	33.195	5.4175
413	1790	33.17	5.315
413	948	25.54	10.91
414	1790	33.145	5.2125
414	948	23.58	10.71
415	948	22.32	11.42
415	1790	33.12	5.11
416	948	21.85	11.94
416	1790	33.016666666666666	5.2700000000000005
417	948	21.38	12.46
417	1790	32.913333333333334	5.43
418	948	21.22	13.265
418	1790	32.81	5.59
419	948	21.06	14.07
419	1790	32.980000000000004	6.13
420	948	21.23	15.63
420	1790	33.15	6.67
421	948	21.25	18.2
421	1790	33.68	7.43
422	948	21.355	18.63
422	1790	34.13	8.16
423	948	21.46	19.06
423	1790	34.545	8.395
424	1790	34.96	8.63
424	948	21.56	20.84
425	1790	36.010000000000005	8.585
425	948	22.35	21.97
426	1790	37.06	8.54
426	948	22.26	22.07
427	1790	37.9	8.68
427	948	22.285	22.205
428	1790	38.98	9.38
428	948	22.31	22.34
429	1790	39.05	10.16
430	1790	39.12	10.94
431	1790	38.86	11.97
432	1790	38.775	12.95
433	1790	38.69	13.93
434	1790	38.45	14.52
435	1790	38.46	15.2
436	1790	38.01	15.7
437	1790	38.29333333333333	16.526666666666667
438	1790	38.57666666666667	17.35333333333333
439	1790	38.86	18.18
440	1790	38.18	19.41
441	1790	37.95	19.65
442	1790	37.355	20.215
443	1790	36.76	20.78
444	1790	35.94	21.19
445	1790	35.12	21.6
446	1790	34.51	21.24
447	1790	34.43	21.1
448	1790	33.48	20.63
449	1791	33.11	18.7
450	1791	32.94	18.97
451	1791	32.77	19.24
452	1791	32.58	19.86
453	1791	32.38	19.7
454	949	22.04	21.43
454	1791	31.54	20.055
455	949	22.14	21.23
455	1791	30.7	20.41
456	1791	29.72	20.25
456	949	22.24	21.03
457	1791	28.875	20.17
457	949	22.25	20.99
458	949	22.335	20.47
458	1791	28.03	20.09
459	949	22.42	19.95
459	1791	26.91	19.39
460	1791	25.64	19.21
460	949	22.48	19.43
461	949	22.76	19.03
461	1791	24.715	19.12
462	949	22.46	18.615
462	1791	23.79	19.03
463	949	22.16	18.2
463	1791	22.71	18.96
464	949	22.183333333333334	17.636666666666667
464	1791	22.31	18.755000000000003
465	949	22.206666666666667	17.073333333333334
465	1791	21.91	18.55
466	1791	21.63	18.27
466	949	22.23	16.51
467	949	22.18	15.04
467	1791	21.29	17.25
468	1791	21.406666666666663	16.33
468	949	22.46	14.62
469	1791	21.523333333333333	15.41
469	949	22.42	13.47
470	1791	21.64	14.49
470	949	22.380000000000003	12.52
470	719	2.24	9.53
471	1791	21.94	13.855
471	949	22.34	11.57
471	719	0.93	8.66
472	1791	22.24	13.22
472	719	1.13	8.7325
472	949	22.36	11.14
473	949	23.18	10.19
473	1791	21.89	11.67
473	719	1.33	8.805
474	719	1.53	8.8775
474	1791	21.54	10.12
474	949	24.45	9.915
475	1791	21.73	9.075
475	719	1.73	8.95
475	949	25.72	9.64
476	949	26.615	9.905
476	719	1.55	8.3
476	1791	21.92	8.03
477	719	1.4633333333333334	8.006666666666668
477	1791	22.3	7.154999999999999
477	949	27.51	10.17
478	719	1.3766666666666667	7.713333333333334
478	1791	22.68	6.28
478	949	28.31	10.223333333333333
479	719	1.29	7.42
479	949	29.11	10.276666666666667
479	1791	23.82	5.8
480	1791	26.93	5.57
480	719	1.12	7.46
480	949	29.91	10.33
481	1791	27.84	5.875
481	6511	40.19	25.07
481	949	31.34	10.66
481	719	1.37	6.94
482	1791	28.75	6.18
482	719	1.31	6.655
482	6511	40.44	25.11
482	949	32.81	10.55
483	719	1.25	6.37
483	1791	31.02	6.39
483	6511	40.69	25.15
483	949	33.64	10.52
484	6511	39.41	23.46
484	719	1.04	5.87
484	949	34.64	10.51
484	1791	31.865	6.234999999999999
485	6511	39.16	22.01
485	719	0.89	5.86
485	1791	32.71	6.08
486	1791	33.24	5.63
486	6511	38.91	20.56
486	719	0.87	5.390000000000001
487	719	0.85	4.92
487	1791	33.7	5.32
487	6511	38.94	20.66
488	719	1.356666666666667	4.49
488	6511	38.25	20.16
488	1791	33.905	5.25
489	719	1.8633333333333333	4.06
489	1791	34.11	5.18
489	6511	37.25	20.01
490	6511	36.055	19.315
490	1791	33.82	5.32
490	719	2.37	3.63
491	6511	34.86	18.62
491	719	2.44	3.18
491	1791	33.53	5.46
492	6511	33.46	18.64
492	719	2.645	2.27
492	1791	33.24	5.6
493	719	2.85	1.36
493	1791	32.95	5.74
493	6511	32.22	18.48
494	1791	34.22	4.0
494	6511	30.84	18.96
494	719	3.3766666666666665	1.6266666666666667
495	719	3.903333333333333	1.893333333333333
495	6511	29.83	18.9
496	719	4.43	2.16
496	6511	28.82	18.84
497	6511	27.88	19.0
497	719	5.79	2.09
498	719	7.15	2.02
498	6511	26.66	19.15
499	719	7.203333333333333	1.65
499	6511	25.82	19.16
500	719	7.256666666666667	1.2800000000000002
500	6511	24.98	19.17
501	6511	23.78	19.69
501	719	7.31	0.91
502	719	7.595	0.885
502	6511	22.49	19.68
503	719	7.88	0.86
503	6511	21.865	19.75
504	719	8.415	0.85
504	6511	21.24	19.82
505	719	8.95	0.84
505	6511	20.45	20.05
506	719	9.62	1.275
506	6511	19.66	20.28
507	719	10.29	1.71
507	6511	18.87	20.31
508	6511	18.08	20.34
509	6511	17.23	19.39
510	6511	15.665	19.62
511	6511	14.1	19.85
512	6511	13.573333333333332	19.80333333333333
513	6511	13.046666666666669	19.756666666666668
514	6511	12.52	19.71
515	6511	12.325	19.44
516	6511	12.13	19.17
517	6511	11.665	19.1
518	6511	11.2	19.03
519	6511	10.94	19.19
520	6511	10.68	19.35
521	950	35.36	4.07
522	950	36.08	4.74
523	950	36.095	4.640000000000001
524	950	36.11	4.54
525	950	36.335	4.51
526	950	36.56	4.48
527	950	36.685	4.205
528	950	36.81	3.93
529	950	36.77	4.1
530	950	36.74	4.1
531	950	36.83	4.137499999999999
532	950	36.92	4.175
533	950	37.010000000000005	4.2125
534	950	37.1	4.25
535	950	37.05	4.49
536	950	37.0	4.73
537	950	36.70333333333333	4.41
538	950	36.406666666666666	4.09
539	950	36.11	3.77
540	950	36.475	4.0
541	950	36.84	4.23
542	950	36.845	4.16
543	950	36.85	4.09
544	950	36.665	3.76
545	950	36.48	3.43
546	950	36.55	4.0
547	950	37.22	3.99
548	950	37.38	4.41
549	950	37.290000000000006	4.34
550	950	37.2	4.27
551	950	37.125	4.27
552	950	37.05	4.27
553	950	37.11	4.27
554	950	37.16	4.175
555	950	37.21	4.08
556	950	37.14666666666667	4.123333333333333
557	950	37.083333333333336	4.166666666666667
558	950	37.02	4.21
559	950	36.99	3.82
560	950	37.06	3.71
561	950	36.945	4.13
562	950	36.83	4.55
563	950	36.7	5.04
564	950	36.760000000000005	5.325
565	950	36.82	5.61
566	950	37.63	4.99
567	6512	13.24	18.46
567	3907	34.24	4.26
567	950	38.07	4.62
568	3907	35.01	4.15
568	6512	13.125	18.535
569	6512	13.01	18.61
569	3907	35.4	4.24
570	3907	35.54	4.01
570	6512	12.61	19.29
571	3907	35.595	4.07
571	6512	12.153333333333332	19.58
572	3907	35.65	4.13
572	6512	11.696666666666667	19.87
573	6512	11.24	20.16
573	3907	35.55	4.496666666666667
574	3907	35.45	4.863333333333333
574	6512	10.71	20.18
575	3907	35.35	5.23
575	6512	10.285	20.21
576	6512	9.86	20.24
576	3907	35.545	4.835000000000001
577	6512	9.05	19.84
577	3907	35.74	4.44
578	6512	8.24	19.44
578	3907	35.62	4.8
579	3907	35.696666666666665	4.61
579	6512	7.02	19.76
580	3907	35.77333333333333	4.42
580	6512	5.8	20.08
581	6512	5.266666666666667	19.856666666666666
581	3907	35.85	4.23
582	3907	35.75	4.48
582	6512	4.733333333333333	19.633333333333333
583	6512	4.2	19.41
583	3907	35.65	4.73
584	3907	35.79	4.640000000000001
584	6512	3.575	19.53
585	6512	2.95	19.65
585	3907	35.93	4.55
586	6512	2.57	19.4
586	3907	36.07	4.46
587	3907	36.07	4.4350000000000005
587	6512	2.63	19.21
588	3907	36.07	4.41
588	6512	1.94	18.735
589	3907	36.14	4.44
589	6512	1.25	18.26
590	3907	36.4	4.52
590	6512	1.245	17.98
591	6512	1.24	17.7
591	3907	36.66	4.6
592	3907	36.74	4.21
592	6512	1.07	16.91
593	6512	1.4266666666666667	16.45
593	3907	36.760000000000005	4.225
594	6512	1.7833333333333334	15.99
594	3907	36.78	4.24
595	6512	2.14	15.53
595	3907	36.82	4.236666666666667
596	6512	2.75	15.25
596	3907	36.86	4.233333333333333
597	3907	36.9	4.23
597	6512	3.2350000000000003	15.005
598	6512	3.72	14.76
598	3907	36.86	4.23
599	3907	36.82	4.23
599	6512	4.31	14.55
600	3907	36.845	4.175000000000001
600	6512	4.7	14.67
601	6512	4.9	14.765
601	3907	36.87	4.12
602	3907	36.49	3.95
602	6512	5.1	14.86
603	3907	36.055	4.41
603	6512	5.06	14.96
604	6512	5.42	14.99
604	3907	35.62	4.87
605	6512	5.78	15.02
606	6512	7.93	14.09
607	6512	7.64	14.51
608	6512	8.67	13.855
609	6512	9.7	13.2
610	6512	9.6	13.74
611	6512	9.51	14.51
612	6512	9.915	14.53
613	6512	10.32	14.55
614	6512	10.61	14.9
615	6512	11.095	15.22
616	6512	11.58	15.54
617	720	24.67	2.48
618	720	24.43	2.81
619	720	24.52	1.82
620	720	24.47	2.095
621	720	24.42	2.37
622	720	24.695	2.465
623	720	24.97	2.56
624	720	25.86	2.72
625	720	26.355	2.85
626	720	26.85	2.98
627	720	28.44	2.33
628	720	29.145000000000003	2.425
629	720	29.85	2.52
630	720	30.15	2.675
631	720	30.45	2.83
632	720	31.03	2.87
633	720	31.88	2.73
634	720	32.23	3.09
635	720	32.64	3.165
636	720	33.05	3.24
637	720	33.2	3.81
638	720	33.35	4.57
639	720	33.5	5.33
640	720	33.59	5.795
641	720	33.68	6.26
642	720	33.825	6.915
643	720	33.97	7.57
644	720	33.8	8.043333333333333
645	720	33.63	8.516666666666667
646	720	33.46	8.99
647	720	33.53	9.36
648	720	33.44	9.99
